,Condition,MedCodeId,SnomedCTConceptId,SnomedCTDescriptionId,OriginalReadCode,CleansedReadCode,Term
870,Glomerulonephritis,354380012.0,80321008.0,133280014.0,K032y-4,K032y-4,Mesangiocapillary glomerulonephritis NEC
871,Glomerulonephritis,354346014.0,52845002.0,87940013.0,K032y-5,K032y-5,Mixed membranous and proliferative glomerulonephritis NEC
872,Glomerulonephritis,677971000006118.0,52845002.0,87940013.0,K032z,K032z,Nephritis unsp+membranoprolif glomerulonephritis lesion NOS
874,Glomerulonephritis,81581000006119.0,64212008.0,106739010.0,K03U,K03U,"Unspecif nephr synd, diff concentric glomerulonephritis"
875,Glomerulonephritis,77541000006113.0,462181000000102.0,891521000000111.0,K03V,K03V,"Unspecified nephritic syndrome, dense deposit disease"
876,Glomerulonephritis,81251000006113.0,3704008.0,7243014.0,K03W,K03W,"Unsp nephrit synd, diff endocap prolif glomerulonephritis"
877,Glomerulonephritis,81261000006110.0,197679002.0,303967017.0,K03X,K03X,"Unsp nephrit synd, diff mesang prolif glomerulonephritis"
878,Glomerulonephritis,303907019.0,36171008.0,60355017.0,K03z,K03z,Unspecified glomerulonephritis NOS
879,Glomerulonephritis,303938018.0,197661001.0,303938018.0,K072,K072,Glomerulosclerosis
880,Glomerulonephritis,303967017.0,197679002.0,303967017.0,K0A,K0A,Glomerular disease
885,Glomerulonephritis,455321000006114.0,197684008.0,303972014.0,K0A03,K0A03,"Acut neph syn, diffuse mesangial prolifrative glomnephritis"
886,Glomerulonephritis,440031000006117.0,197685009.0,303973016.0,K0A04,K0A04,Ac neph syn difus endocaplry prolifrative glomerulonephritis
893,Glomerulonephritis,165061000006114.0,197693009.0,303981015.0,K0A13,K0A13,Rpd prog neph syn df mesangial prolifratv glomerulonephritis
897,Glomerulonephritis,303986013.0,281860005.0,419991013.0,K0A2,K0A2,Recurrent and persistent haematuria
898,Glomerulonephritis,183201000006117.0,714823009.0,3300550011.0,K0A20,K0A20,Recurrent+persistnt haematuria minor glomerular abnormality
899,Glomerulonephritis,189151000006111.0,714827005.0,3300562010.0,K0A21,K0A21,"Recur+persist haematuria, focal+segmental glomerular lesions"
900,Glomerulonephritis,189141000006114.0,714821006.0,3300544018.0,K0A22,K0A22,Recur+persist haematuria difus membranous glomerulonephritis
901,Glomerulonephritis,189171000006118.0,714825002.0,3300556017.0,K0A23,K0A23,Recur+persist haemuria df mesangial prolif glomerulnephritis
902,Glomerulonephritis,189181000006115.0,714819001.0,3300538017.0,K0A25,K0A25,Recur+persist hmuria df mesangiocapilary glomerulonephritis
903,Glomerulonephritis,304001012.0,714813000.0,3300520015.0,K0A26,K0A26,"Recurrent and persistent haematuria, dense deposit disease"
904,Glomerulonephritis,189131000006116.0,714815007.0,3300526014.0,K0A27,K0A27,Recur+persist haematuria difus crescentic glomerulonephritis
905,Glomerulonephritis,354379014.0,236407003.0,354379014.0,K0A28,K0A28,IgA nephropathy
906,Glomerulonephritis,304004016.0,197707007.0,304004016.0,K0A3,K0A3,Chronic nephritic syndrome
907,Glomerulonephritis,304005015.0,197708002.0,304005015.0,K0A30,K0A30,"Chronic nephritic syndrome, minor glomerular abnormality"
908,Glomerulonephritis,555391000006117.0,197709005.0,304006019.0,K0A31,K0A31,Chronic nephritic syndrm focal+segmental glomerular lesions
909,Glomerulonephritis,553201000006117.0,77182004.0,1234074010.0,K0A32,K0A32,Chron nephritic syndrom difuse membranous glomerulonephritis
910,Glomerulonephritis,553181000006118.0,197613008.0,303861015.0,K0A33,K0A33,Chron neph syn difus mesangial prolifrtiv glomerulonephritis
911,Glomerulonephritis,555371000006118.0,197713003.0,304010016.0,K0A35,K0A35,Chronic neph syn difus mesangiocapillary glomerulonephritis
912,Glomerulonephritis,304011017.0,197714009.0,304011017.0,K0A36,K0A36,"Chronic nephritic syndrome, dense deposit disease"
913,Glomerulonephritis,555381000006115.0,197715005.0,304012012.0,K0A37,K0A37,Chronic nephritic syn diffuse crescentic glomerulonephritis
914,Glomerulonephritis,304013019.0,197716006.0,304013019.0,K0A4,K0A4,Isolated proteinuria with specified morphological lesion
915,Glomerulonephritis,715441000006113.0,197719004.0,304016010.0,K0A41,K0A41,Isolatd proteinur/specifd morphlgcl les foc+seg glom lesn
916,Glomerulonephritis,712841000006115.0,197720005.0,304017018.0,K0A42,K0A42,Isolatd proteinur/specfd morphlgcl les df membrn glomneph
917,Glomerulonephritis,742241000006111.0,197721009.0,304018011.0,K0A43,K0A43,Isoltd prteinur/spcfd morph lesn df mesngl prolf glomneph
918,Glomerulonephritis,745481000006111.0,197723007.0,304020014.0,K0A45,K0A45,Isoltd prteinur+specfd morph les df mesangiocap glomnephr
919,Glomerulonephritis,739121000006119.0,390361000000103.0,891551000000118.0,K0A4W,K0A4W,"Isolated proteinuria, with unspecified morpholog changes"
920,Glomerulonephritis,736981000006111.0,197679002.0,303967017.0,K0A4X,K0A4X,"Isolated proteinuria, with oth specif morpholog changes"
921,Glomerulonephritis,803321000006112.0,197739000.0,304037019.0,K0A7,K0A7,Glom disordr in blood diseas+disordr invlvg imun mechansm
923,Glomerulonephritis,430101000006111.0,197679002.0,303967017.0,Kyu09,Kyu09,"[X]Unsp nephrit synd, diff mesang prolif glomerulonephritis"
924,Hidradenitis suppurativa,855271000006114.0,855271000006105.0,855271000006114.0,EGTON66,EGTON66,Hydradenitis suppurativa
925,Hidradenitis suppurativa,115847018.0,69741000.0,115847018.0,M25y1,M25y1,Hidradenitis
926,Hidradenitis suppurativa,98642019.0,59393003.0,98642019.0,M25y1-1,M25y1-1,Hidradenitis suppurativa
927,Hypertrophic Nasal Turbinates,681901000006112.0,17467004.0,29523013.0,H1y0,H1y0,Nasal turbinate hypertrophy
928,Hyposplenism,3848571000006113.0,82893001.0,137496011.0,^ESCTSP384857,^ESCTSP384857,splenic atrophy
929,Hyposplenism,2866521000006111.0,22996003.0,38632019.0,^ESCTSP286652,^ESCTSP286652,splenic infarction
930,Hyposplenism,270732017.0,174776001.0,270732017.0,7840,7840,Total excision of spleen
931,Hyposplenism,98381000006117.0,174776001.0,270731012.0,7840-1,7840-1,Total splenectomy
932,Hyposplenism,270731012.0,174776001.0,270731012.0,78401,78401,Total splenectomy
933,Hyposplenism,270738018.0,234319005.0,351029019.0,78403,78403,Splenectomy NEC
934,Hyposplenism,458412019.0,314118002.0,458412019.0,78404,78404,Laparoscopic total splenectomy
935,Hyposplenism,270740011.0,174776001.0,270731012.0,7840y,7840y,Other specified total excision of spleen
936,Hyposplenism,270741010.0,174776001.0,270731012.0,7840z,7840z,Total excision of spleen NOS
937,Hyposplenism,270742015.0,234319005.0,351029019.0,7841,7841,Other excision of spleen
938,Hyposplenism,270743013.0,234319005.0,351029019.0,7841y,7841y,Other specified other excision of spleen
939,Hyposplenism,270744019.0,234319005.0,351029019.0,7841z,7841z,Other excision of spleen NOS
940,Hyposplenism,137496011.0,82893001.0,1234749016.0,D4154,D4154,Splenic atrophy
941,Hyposplenism,93688010.0,56338005.0,93688010.0,D4156,D4156,Splenic fibrosis
942,Hyposplenism,38632019.0,22996003.0,1223010014.0,D4157,D4157,Splenic infarction
943,Hyposplenism,1229978015.0,43325004.0,1229978015.0,D4158,D4158,Non-traumatic rupture of spleen
944,Hyposplenism,39894011.0,23761004.0,39894011.0,D415A,D415A,Hyposplenism
945,Hyposplenism,222151000000115.0,300564004.0,441642013.0,PK01,PK01,Absent spleen
946,Hyposplenism,215631000000118.0,707147002.0,3028874013.0,PK01-1,PK01-1,Asplenia
947,Hyposplenism,315505011.0,205735005.0,315505011.0,PK06,PK06,Hypoplasia of spleen
948,Immunodeficiencies,398902012.0,267459007.0,398902012.0,C390,C390,Deficiencies of humoral immunity
949,Immunodeficiencies,452781013.0,119249001.0,452781013.0,C390-1,C390-1,Agammaglobulinaemia
950,Immunodeficiencies,293658016.0,119250001.0,452792014.0,C3900,C3900,Hypogammaglobulinaemia NOS
951,Immunodeficiencies,293660019.0,190979003.0,293660019.0,C3901,C3901,Selective IgA immunodeficiency
952,Immunodeficiencies,293662010.0,190980000.0,293662010.0,C3902,C3902,Selective IgM immunodeficiency
953,Immunodeficiencies,293665012.0,190981001.0,293665012.0,C3903,C3903,Selective IgG immunodeficiency
954,Immunodeficiencies,293666013.0,234535004.0,351402018.0,C3904,C3904,Other selective immunoglobulin deficiency
956,Immunodeficiencies,500241011.0,65880007.0,500241011.0,C3905-1,C3905-1,Bruton's agammaglobulinaemia
958,Immunodeficiencies,1216993016.0,82286005.0,1216993016.0,C3906,C3906,Immunodeficiency with IgM hypergammaglobulinaemia
959,Immunodeficiencies,574941000006114.0,23238000.0,481559011.0,C3907,C3907,Common variable immunodeficiency
960,Immunodeficiencies,96071000006117.0,88714009.0,508154013.0,C3908,C3908,Transient infant hypogammaglobulinaemia
961,Immunodeficiencies,293678012.0,119249001.0,452781013.0,C3909,C3909,Agammaglobulinaemia NEC
962,Immunodeficiencies,293679016.0,103075007.0,166572019.0,C390A,C390A,Dysimmunoglobulinaemia NEC
963,Immunodeficiencies,633031000006112.0,103075007.0,166572019.0,C390A-1,C390A-1,Dysgammaglobulinaemia NEC
964,Immunodeficiencies,487321000006110.0,190986006.0,293682014.0,C390B,C390B,Antibod def wth nr-norm imunoglob/or wth hyperimunoglobaemia
965,Immunodeficiencies,293683016.0,103075007.0,166572019.0,C390y,C390y,Other specified deficiency of humoral immunity
966,Immunodeficiencies,293684010.0,103075007.0,166572019.0,C390z,C390z,Deficiency of humoral immunity NOS
967,Immunodeficiencies,1786202010.0,398293003.0,1786202010.0,C391,C391,Deficiencies of cell-mediated immunity
968,Immunodeficiencies,398905014.0,398293003.0,1777833015.0,C3910,C3910,Predominantly T-cell immuno-deficiency NOS
969,Immunodeficiencies,1777625018.0,398055000.0,1777625018.0,C3910-1,C3910-1,T-lymphocyte deficiency
970,Immunodeficiencies,540601000006112.0,398271008.0,1777815014.0,C3910-2,C3910-2,Cellular immunity syndrome
971,Immunodeficiencies,616061000006115.0,767263007.0,3670122015.0,C3911,C3911,Di George syndrome
972,Immunodeficiencies,53821000006111.0,36070007.0,60191017.0,C3912,C3912,Wiskott - Aldrich syndrome
974,Immunodeficiencies,574381000006116.0,31323000.0,484843018.0,C392,C392,Combined immunity deficiency
975,Immunodeficiencies,484842011.0,31323000.0,484842011.0,C3921,C3921,Severe combined immunodeficiency
976,Immunodeficiencies,111721000006119.0,765145001.0,3657185019.0,C3921-1,C3921-1,Swiss type agammaglobulinaemia
977,Immunodeficiencies,293704019.0,190996002.0,293704019.0,C3923,C3923,Severe combined immunodefiency with reticular dysgenesis
978,Immunodeficiencies,146011000006112.0,190997006.0,293705018.0,C3924,C3924,Severe combined immunodef with low T- and B-cell numbers
979,Immunodeficiencies,146001000006114.0,190998001.0,293706017.0,C3925,C3925,Severe combined immunodef with low or normal B-cell numbers
980,Immunodeficiencies,74969018.0,44940001.0,74969018.0,C3926,C3926,Adenosine deaminase deficiency
981,Immunodeficiencies,198990011.0,60743005.0,198990011.0,C3927,C3927,Purine nucleoside phosphorylase deficiency
982,Immunodeficiencies,293709012.0,191001007.0,293709012.0,C3928,C3928,Major histocompatibility complex class I deficiency
983,Immunodeficiencies,293710019.0,191002000.0,293710019.0,C3929,C3929,Major histocompatibility complex class II deficiency
984,Immunodeficiencies,293711015.0,31323000.0,52382015.0,C392z,C392z,Combined immunity deficiency NOS
985,Immunodeficiencies,293714011.0,234532001.0,351393018.0,C393,C393,Unspecified immunity deficiency
986,Immunodeficiencies,482838012.0,25109007.0,482838012.0,C395,C395,Immunodeficiency with short-limbed stature
988,Immunodeficiencies,495839010.0,50926003.0,495839010.0,C397,C397,Hyperimmunoglobulin E syndrome
989,Immunodeficiencies,481559011.0,23238000.0,481559011.0,C398,C398,Common variable immunodeficiency
990,Immunodeficiencies,574181000006118.0,191011000.0,293720012.0,C3980,C3980,Com var immunodef with predom abn B-cell numbers and functns
991,Immunodeficiencies,574931000006116.0,191013002.0,293722016.0,C3982,C3982,Common variable immunodef wth autoantibod to B- or T-cells
992,Immunodeficiencies,784731000006112.0,234631003.0,351566015.0,C39X,C39X,"Immunodeficiency associated+major defect, unspecified"
993,Immunodeficiencies,293727010.0,191018006.0,293727010.0,C39y0,C39y0,Lymphocyte function antigen-1 defect
994,Immunodeficiencies,411031000006119.0,234532001.0,351393018.0,Cyu00,Cyu00,[X]Other immunodeficiencies+predominantly antibody defects
995,Immunodeficiencies,293740017.0,234532001.0,351393018.0,Cyu04,Cyu04,[X]Other common variable immunodeficiencies
996,Immunodeficiencies,293741018.0,234532001.0,351393018.0,Cyu05,Cyu05,[X]Other specified immunodeficiency disorders
997,Idiopathic Intracranial Hypertension,3610791000006116.0,68267002.0,500972019.0,^ESCTPS361079,^ESCTPS361079,pseudotumour cerebri
998,Idiopathic Intracranial Hypertension,113392018.0,68267002.0,113392018.0,F282,F282,Benign intracranial hypertension
999,Idiopathic Intracranial Hypertension,500972019.0,68267002.0,1233031015.0,F282-1,F282-1,Pseudotumour cerebri
1000,Motor neuron disease,908821000006116.0,908821000006100.0,908821000006116.0,HNG0604,HNG0604,[RFC] Motor neurone disease
1001,Motor neuron disease,351861000000110.0,221551000000100.0,351861000000110.0,7Q041,7Q041,Amyotrophic lateral sclerosis drugs Band 1
1002,Motor neuron disease,142016013.0,85672005.0,142016013.0,F15,F15,Anterior horn cell disease
1003,Motor neuron disease,486695013.0,37340000.0,486695013.0,F152,F152,Motor neurone disease
1004,Motor neuron disease,142653015.0,86044005.0,142653015.0,F1520,F1520,Amyotrophic lateral sclerosis
1005,Motor neuron disease,147444011.0,88923002.0,147444011.0,F1521,F1521,Progressive muscular atrophy
1006,Motor neuron disease,631811000006111.0,88923002.0,147444011.0,F1521-1,F1521-1,Duchenne Aran muscular atrophy
1007,Motor neuron disease,90263012.0,54304004.0,90263012.0,F1522,F1522,Progressive bulbar palsy
1008,Motor neuron disease,13165015.0,7379000.0,13165015.0,F1523,F1523,Pseudobulbar palsy
1009,Motor neuron disease,134744017.0,81211007.0,134744017.0,F1524,F1524,Primary lateral sclerosis
1010,Motor neuron disease,297130012.0,37340000.0,486695013.0,F152z,F152z,Motor neurone disease NOS
1011,Motor neuron disease,297131011.0,85672005.0,142016013.0,F15y,F15y,Other anterior horn cell disease
1012,Motor neuron disease,297132016.0,85672005.0,142016013.0,F15z,F15z,Anterior horn cell disease NOS
1013,Myasthenia gravis,151829017.0,91637004.0,151829017.0,F380,F380,Myasthenia gravis
1015,Myasthenia gravis,297582016.0,91637004.0,151829017.0,F380z,F380z,Myasthenia gravis NOS
1016,Neuropahtic Bladder,497251000006113.0,197870000.0,304231013.0,F2461-1,F2461-1,Atonic bladder
1017,Neuropahtic Bladder,676521000006111.0,398064005.0,1777632010.0,F2461-2,F2461-2,Neurogenic bladder
1018,Neuropahtic Bladder,675651000006110.0,398064005.0,1786083014.0,F2461-3,F2461-3,Neuropathic bladder
1019,Neuropahtic Bladder,304232018.0,197870000.0,304232018.0,K164,K164,Atony of bladder
1020,Neuropahtic Bladder,304231013.0,197870000.0,304231013.0,K164-1,K164-1,Atonic bladder
1021,Neuropahtic Bladder,304235016.0,197871001.0,304235016.0,K1640,K1640,Hypotonic bladder
1022,Neuropahtic Bladder,304236015.0,197872008.0,304236015.0,K1641,K1641,Bladder inertia
1023,Neuropahtic Bladder,304237012.0,197870000.0,304232018.0,K164z,K164z,Atony of bladder NOS
1024,Neuropahtic Bladder,304238019.0,236632007.0,354696015.0,K165,K165,Other functional disorder of bladder
1025,Neuropahtic Bladder,726691000006119.0,9009001.0,15876016.0,K1650,K1650,Hypertonic bladder sphincter
1026,Neuropahtic Bladder,304240012.0,197876006.0,304240012.0,K1651,K1651,Bladder sphincter paralysis
1027,Neuropahtic Bladder,615711000006112.0,61033006.0,2164085015.0,K1653,K1653,Detrusor instability
1028,Neuropahtic Bladder,72601000006110.0,61033006.0,101427019.0,K1654,K1654,Unstable bladder
1029,Neuropahtic Bladder,304244015.0,236632007.0,354695016.0,K165z,K165z,Other bladder function disorder NOS
1030,Neuropahtic Bladder,676861000006115.0,236632007.0,354696015.0,K16V,K16V,"Neuromuscular dysfunction of bladder, unspecified"
1031,Neuropahtic Bladder,1786083014.0,398064005.0,1786083014.0,K16V0,K16V0,Neuropathic bladder
1032,Neuropahtic Bladder,1777632010.0,398064005.0,1777632010.0,K16V0-1,K16V0-1,Neurogenic bladder
1033,Neuropahtic Bladder,2579202017.0,236633002.0,2579202017.0,K16V1,K16V1,Overactive bladder
1034,Neuropahtic Bladder,186191000006111.0,368311000119105.0,3013158015.0,K16W,K16W,"Reflex neuropathic bladder, not elsewhere classified"
1035,Neuropahtic Bladder,81021000006113.0,397732007.0,1777342015.0,K16X,K16X,"Uninhibited neuropathic bladder, NEC"
1036,Neuropahtic Bladder,2162415015.0,61033006.0,101427019.0,K16y4,K16y4,Irritable bladder
1037,Neuropahtic Bladder,2164085015.0,61033006.0,2164085015.0,K16y4-1,K16y4-1,Detrusor instability
1038,Neuropahtic Bladder,2162416019.0,61033006.0,101427019.0,K16y4-2,K16y4-2,Unstable bladder
1039,Neuropahtic Bladder,354696015.0,236632007.0,354696015.0,K16y8,K16y8,Functional disorder of bladder
1040,Neuropahtic Bladder,354695016.0,236632007.0,354695016.0,K16y8-1,K16y8-1,Functional voiding disorder
1041,Neuropahtic Bladder,305204015.0,397732007.0,1777342015.0,Kyu52,Kyu52,[X]Other neuromuscular dysfunction of bladder
1042,Neuropahtic Bladder,305216014.0,236632007.0,354696015.0,Kyu5E,Kyu5E,"[X]Neuromuscular dysfunction of bladder, unspecified"
1043,Chronic Cystitis,886751000006113.0,647611000000106.0,886751000006113.0,K152y-99,K152y-99,Chronic cystitis
1044,Chronic Cystitis,1.2729331000006116e+16,647611000000106.0,1424771000000119.0,^ESCT1272933,^ESCT1272933,chronic cystitis unspecified
1045,Chronic Cystitis,304177012.0,197834003.0,304177012.0,K151,K151,Chronic interstitial cystitis
1046,Chronic Cystitis,131354016.0,79160001.0,131354016.0,K1510,K1510,Hunner's ulcer
1047,Chronic Cystitis,304182017.0,197837005.0,304182017.0,K1512,K1512,Submucous cystitis
1048,Chronic Cystitis,304183010.0,197834003.0,304177012.0,K151z,K151z,Chronic interstitial cystitis NOS
1049,Chronic Cystitis,304184016.0,33655002.0,56180018.0,K152,K152,Other chronic cystitis
1051,Chronic Cystitis,304186019.0,33655002.0,56180018.0,K152y,K152y,Chronic cystitis unspecified
1052,Chronic Cystitis,304187011.0,33655002.0,56180018.0,K152z,K152z,Other chronic cystitis NOS
1053,Chronic Cystitis,107972012.0,64956000.0,107972012.0,K153-1,K153-1,Follicular cystitis
1054,Chronic Cystitis,22733019.0,13285005.0,22733019.0,K15y0,K15y0,Cystitis cystica
1055,Chronic Cystitis,305202016.0,33655002.0,56180018.0,Kyu50,Kyu50,[X]Other chronic cystitis
1056,Other haemolytic anaemias,1.1989621000006112e+16,80141007.0,1.1989621000006112e+16,^ESCT1198962,^ESCT1198962,[x]other haemoglobinopathies
1057,Other haemolytic anaemias,1.2723661000006116e+16,597931000000109.0,1324801000000114.0,^ESCT1272366,^ESCT1272366,acquired haemolytic anaemia nos
1059,Other haemolytic anaemias,813861000006112.0,61261009.0,498963016.0,D1,D1,Haemolytic anaemias
1063,Other haemolytic anaemias,701811000006113.0,55995005.0,93126010.0,D100-2,D100-2,Minkowski - Chauffard syndrome
1066,Other haemolytic anaemias,293986010.0,191170009.0,293986010.0,D102,D102,Haemolytic anaemia due to glutathione metabolism disorder
1067,Other haemolytic anaemias,499268014.0,62403005.0,499268014.0,D1020,D1020,Glucose-6-phosphate dehydrogenase deficiency anaemia
1068,Other haemolytic anaemias,293989015.0,191172001.0,293989015.0,D1021,D1021,Favism
1069,Other haemolytic anaemias,477268010.0,15276008.0,477268010.0,D1022,D1022,Drug-induced enzyme deficiency anaemia
1070,Other haemolytic anaemias,293999013.0,191177007.0,293999013.0,D1030,D1030,Haemolytic anaemia due to hexokinase deficiency
1071,Other haemolytic anaemias,294000010.0,191178002.0,294000010.0,D1031,D1031,Haemolytic anaemia due to pyruvate kinase deficiency
1072,Other haemolytic anaemias,294004018.0,191180008.0,294004018.0,D1033,D1033,Anaemia due to disorders of nucleotide metabolism
1073,Other haemolytic anaemias,294007013.0,38911009.0,65264014.0,D103z,D103z,Enzyme deficiency haemolytic anaemia NOS
1074,Other haemolytic anaemias,294066018.0,80141007.0,504350016.0,D107,D107,Other haemoglobinopathies
1077,Other haemolytic anaemias,294068017.0,191201002.0,294068017.0,D1071-1,D1071-1,Hb F disease
1078,Other haemolytic anaemias,496520018.0,5300004.0,496520018.0,D1072,D1072,Haemoglobin Bart's disease
1079,Other haemolytic anaemias,813711000006117.0,51053007.0,495889019.0,D1073,D1073,Haemoglobin-C disease
1080,Other haemolytic anaemias,813721000006113.0,66729008.0,500509016.0,D1074,D1074,Haemoglobin-D disease
1081,Other haemolytic anaemias,813731000006111.0,25065001.0,482565014.0,D1075,D1075,Haemoglobin-E disease
1082,Other haemolytic anaemias,294074017.0,191202009.0,294074017.0,D1076,D1076,Haemoglobin Zurich disease
1083,Other haemolytic anaemias,813741000006118.0,48553001.0,495133013.0,D1077,D1077,Haemoglobin-H disease
1084,Other haemolytic anaemias,294075016.0,80141007.0,504350016.0,D107y,D107y,Other specified other haemoglobinopathy
1085,Other haemolytic anaemias,294078019.0,80141007.0,504350016.0,D107z,D107z,Other haemoglobinopathy NOS
1087,Other haemolytic anaemias,6528016.0,3272007.0,6528016.0,D10y0,D10y0,Stomatocytosis
1090,Other haemolytic anaemias,454071000006113.0,4854004.0,495128014.0,D11,D11,Acquired haemolytic anaemias
1091,Other haemolytic anaemias,500191000006115.0,413603009.0,2533078010.0,D110,D110,Autoimmune haemolytic anaemias
1092,Other haemolytic anaemias,594781000006111.0,413603009.0,2533078010.0,D110-1,D110-1,Coombs positive haemolysis
1093,Other haemolytic anaemias,294093015.0,191210005.0,294093015.0,D1100,D1100,Primary cold-type haemolytic anaemia
1094,Other haemolytic anaemias,294094014.0,191211009.0,294094014.0,D1101,D1101,Primary warm-type haemolytic anaemia
1095,Other haemolytic anaemias,294097019.0,191212002.0,294097019.0,D1102,D1102,Secondary cold-type haemolytic anaemia
1096,Other haemolytic anaemias,453221019.0,309742004.0,453221019.0,D1104,D1104,Drug-induced autoimmune haemolytic anaemia
1097,Other haemolytic anaemias,294102016.0,413603009.0,2533078010.0,D110z,D110z,Autoimmune haemolytic anaemia NOS
1098,Other haemolytic anaemias,294105019.0,191216004.0,294105019.0,D111,D111,Non-autoimmune haemolytic anaemia
1099,Other haemolytic anaemias,294106018.0,191217008.0,294106018.0,D1110,D1110,Mechanical haemolytic anaemia
1100,Other haemolytic anaemias,495896017.0,51071000.0,495896017.0,D1111,D1111,Microangiopathic haemolytic anaemia
1101,Other haemolytic anaemias,813941000006115.0,111407006.0,362056017.0,D1113,D1113,Haemolytic-uraemic syndrome
1102,Other haemolytic anaemias,504771011.0,81711008.0,504771011.0,D1114,D1114,Drug-induced haemolytic anaemia
1103,Other haemolytic anaemias,294111016.0,38689004.0,491727016.0,D1115,D1115,Infective haemolytic anaemia
1104,Other haemolytic anaemias,294112011.0,191216004.0,294104015.0,D111y,D111y,Other specified non-autoimmune haemolytic anaemia
1105,Other haemolytic anaemias,294115013.0,191216004.0,294105019.0,D111z,D111z,Non-autoimmune haemolytic anaemia NOS
1106,Other haemolytic anaemias,294116014.0,191222008.0,294116014.0,D112,D112,Haemoglobinuria due to haemolysis from external causes
1107,Other haemolytic anaemias,1490208011.0,387744007.0,1490208011.0,D1120,D1120,Haemoglobinuria from exertion
1108,Other haemolytic anaemias,1476204014.0,387744007.0,1476204014.0,D1120-1,D1120-1,March haemoglobinuria
1109,Other haemolytic anaemias,717901000006114.0,387744007.0,1476204014.0,D1120-2,D1120-2,Marchiafava - Micheli syndrome
1110,Other haemolytic anaemias,479750016.0,1963002.0,479750016.0,D1121,D1121,Paroxysmal nocturnal haemoglobinuria
1111,Other haemolytic anaemias,474048019.0,127057004.0,474048019.0,D1122,D1122,Paroxysmal cold haemoglobinuria
1112,Other haemolytic anaemias,399210014.0,191222008.0,294116014.0,D112z,D112z,Haemoglobinuria due to haemolysis from external cause NOS
1113,Other haemolytic anaemias,571901000006110.0,127057004.0,345016.0,D112z-1,D112z-1,Cold haemoglobinuria
1114,Other haemolytic anaemias,351137013.0,191222008.0,294116014.0,D112z-2,D112z-2,Acquired haemolytic anaemia with haemoglobinuria NEC
1115,Other haemolytic anaemias,351136016.0,191222008.0,294116014.0,D112z-3,D112z-3,Paroxysmal haemoglobinuria NOS
1116,Other haemolytic anaemias,294139015.0,4854004.0,495128014.0,D11z,D11z,Acquired haemolytic anaemia NOS
1117,Other haemolytic anaemias,294141019.0,191228007.0,294141019.0,D11z0,D11z0,Acquired spherocytosis
1119,Other haemolytic anaemias,294144010.0,61261009.0,101791014.0,D1y,D1y,Other specified haemolytic anaemias
1120,Other haemolytic anaemias,294145011.0,61261009.0,498963016.0,D1z,D1z,Haemolytic anaemias NOS
1121,Other haemolytic anaemias,294582012.0,61261009.0,498963016.0,Dyu1,Dyu1,[X]Haemolytic anaemias
1122,Other haemolytic anaemias,294589015.0,80141007.0,178831017.0,Dyu13,Dyu13,[X]Other haemoglobinopathies
1123,Other haemolytic anaemias,294593014.0,413603009.0,2533077017.0,Dyu15,Dyu15,[X]Other autoimmune haemolytic anaemias
1127,Polycystic ovarian syndrome,223381000000117.0,69878008.0,116050013.0,C164-2,C164-2,Stein - Leventhal syndrome
1128,Polycystic ovarian syndrome,2478811014.0,69878008.0,2478811014.0,C165,C165,Polycystic ovarian syndrome
1129,Primary pulmonary hypertension,3654631000006113.0,70995007.0,117919017.0,^ESCTPU365463,^ESCTPU365463,Pulmonary hypertension
1130,Primary pulmonary hypertension,905451000006118.0,905451000006102.0,905451000006118.0,HNG0019,HNG0019,[RFC] Pulmonary embolism/pulmonary hypertension
1131,Primary pulmonary hypertension,43850011.0,11399002.0,2968228010.0,G410,G410,Primary pulmonary hypertension
1132,Retinal vascular occlusions,122485015.0,73757007.0,122485015.0,F423,F423,Retinal vascular occlusion
1133,Retinal vascular occlusions,297783012.0,73757007.0,122485015.0,F4230,F4230,Unspecified retinal vascular occlusion
1134,Retinal vascular occlusions,64469014.0,38742007.0,64469014.0,F4231,F4231,Central retinal artery occlusion
1135,Retinal vascular occlusions,169751000006113.0,50821009.0,1230906015.0,F4232,F4232,Retinal arterial branch occlusion
1136,Retinal vascular occlusions,1230906015.0,50821009.0,1230906015.0,F4232-1,F4232-1,Branch retinal artery occlusion
1137,Retinal vascular occlusions,169951000006111.0,76975009.0,127782012.0,F4233,F4233,Retinal microembolism
1138,Retinal vascular occlusions,2537044017.0,404670008.0,2537044017.0,F4234,F4234,Hollenhorst plaque
1139,Retinal vascular occlusions,297786016.0,232035005.0,347674010.0,F4235,F4235,Retinal partial arterial occlusion NOS
1140,Retinal vascular occlusions,297787013.0,87224000.0,144637019.0,F4237,F4237,Retinal transient arterial occlusion NOS
1141,Retinal vascular occlusions,113737013.0,68478007.0,113737013.0,F4238,F4238,Central retinal vein occlusion
1142,Retinal vascular occlusions,494431010.0,46085004.0,494431010.0,F4238-1,F4238-1,Retinal vein thrombosis
1143,Retinal vascular occlusions,170141000006114.0,24596005.0,481961010.0,F4239,F4239,Retinal venous branch occlusion
1144,Retinal vascular occlusions,481961010.0,24596005.0,481961010.0,F4239-1,F4239-1,Branch retinal vein occlusion
1145,Retinal vascular occlusions,297791015.0,193379006.0,297791015.0,F423A,F423A,Retinal venous engorgement
1146,Retinal vascular occlusions,297792010.0,73757007.0,122485015.0,F423z,F423z,Retinal vascular occlusion NOS
